product_id,product_title,title_en,user_id,likes,dislikes,verification_status,recommend,title,comment,advantages,disadvantages
668431,کرم پودر ارگانیک زاو شماره 713,PC,6758262,0,0,verified,\N,کرم پودر,یه کرم پودر کاملا معمولی واسه استفاده روزمره.پوشش دهی اصلا نداره.فقط اینکه به پوست آسیب نمیزنه و خیلی خیلی سبکه,,
224219,کیبورد فراسو مدل FCR-8585 با حروف فارسی,IT,3886773,1,0,verified,\N,کیفیت عالی,چهار پنج سالی میشه دارمش. همه کلید هاش عالی کار می کنن. کارم برنامه نویسی و تایپ هستش و اینجوری نیست که از صفحه کلید استفاده ی کمی داشته باشم. یه مشکلی که بعد از پنج سال براش بوجود اومده محل اتصال سیم به صفحه کلید هستش که داره روکشش جدا میشه و فک کنم کم کم خود سیم هم قطع بشه چون یه سری اختلالات اتصال تو جابه جایی داره بوجود میاد. اما نسبت به قیمت بسیار عالیه یادمه خودم اون موقع 40 هزار تومن خریدمش. اگه دنبال یه صفحه کلید با ظاهر معمولی و کارایی و قیمت مناسب می گردید به نظرم بهترین گزینه هستش.,"[""کیفیت قابل قبول""]","[""سیم نه چندان مقاوم""]"
404028,بند فلزی ساعت هوشمند مدل Magnetic-S10 مناسب برای سامسونگ Gear S3,FA,4223936,3,4,verified,\N,عالیه,عالیه فقط دقت کنین رنگ طلاییش مانند عکس اینقدر براق و روشن نیس، بقیه رنگاش فوق العادس,"[""راحتی در دست\r"",""قفل مغناطیسی قوی\r"",""بسیار زیبا""]","[""ندارد""]"
584365,ست برس 5 تکه کیان مدل 454,PC,3911697,3,1,verified,recommended,پیشنهاد میکنم,نسبت ب این قیمت کیفیت خ خ خوبی داره,,
143245,کیف دوربین ویست مدل VC5,AV,7690969,0,0,verified,\N,کیف دوربین,تقریبا خوبه ولی کوچیکه و اصلا خوش دوخت نیس,"[""قیمت مناسبش""]","[""کوچک بودن و خوش دوخت نبودن""]"
462499,لوله باز کن سانی استیک مدل UN بسته 12 عددی,HC,2756636,3,2,verified,not_recommended,هیچ اثری نداره,واقعا هیچگونه تاثیری برای از بین بردن آلودگی یا بوی فاضلاب نداره,,"[""باعث گرفتگی لوله می شه""]"
412510,محافظ صفحه نمایش نانو رمو مدل Full Cover مناسب برای گوشی موبایل شیائومی Redmi 4/4X,AC,6362582,1,0,verified,not_recommended,اصلا پیشنهاد نمیکنم,"اصلا خوب نیست من خریدم.بعد از چند روز عوضش کردم رفتم گلس خریدم_x000D_
مقاومتش خوب نبود وبا گارد چسبندگی طرافش در میومد.",,
380794,محافظ صفحه نمایش شیشه ای  مدل Full Cover مناسب برای گوشی موبایل سامسونگ Galaxy S8,AC,2793565,0,0,verified,\N,galaxy s8,"من قبلش نظر داده بودم خوبه ولی اینطور نیست_x000D_
طرق کاملا دور چسب هس و دور صفحه به شدت تاچ ضعیف میشه",,
685587,موتورسیکلت باجاج مدل پالس 220 سی سی سال 1395,TC,5728858,3,0,verified,\N,این موتور من 2سال دارم خیلی موتور نرم و پر قدرتی هست,این موتور عالیه من دو سال دارم قدرت زیادی داره و کمک بندیش حرف نداره موتور خیلی نرمیه,"[""قدرت ""]",
280042,تخته شاسی پاپکو کد CB-001 سایز A4,MA,7425068,0,1,verified,no_idea,خوبه.,خوشگل و خوبه,,
174726,سرویس قاشق و چنگال 12 پارچه ناب استیل مدل Palermo,HW,5547904,2,0,verified,\N,همه جوره عالیه,مامانم خرید و راضیه,,
317728,هدفون بلوتوث سودو مدل MH3,AC,3050815,5,0,verified,recommended,هدفون با کیفت و نرم,"سلام من تقریبا بیشتر از ۱ سال این هدفون رو از دیجی خریدم و واقعا از خریدم راضیم کیفیت صدای بالا و بیس خوبی داره اما برا کار میکس و مستر و کارای حرفه (Dj) نمیشه انتخاب کرد هدفون mh3 بسیار خوشگل و حالت سر راحت قرار میگیره شارژ دهیش رو حالت هدفون اگه ازش کار بکشید ۱ الی ۲ روز میشه خر کاری باهاش کرد اما در حالت عادی بالای ۳ روز شارژ میده اما رو حالت اسپیکر رو صدای زیاد ۳ ساعت بیشتر جواب نیست.رو حالت اسپیکر صدای قابل قبولی داره و خوبه با افضایش صدا کاهش بیس نداره و جبران میکنه و بخاطر این رو حالت هدفون یکم نشتی صدا داره جنس بسیار خوبی داره و گوشی های بسیار نرم و راحتی داره اگه گوشیتون اکولایزر داره به راحتی میشه به صورت نیمه حرفه (اماتور) صداهارو عوض کرد و مطمن باشید که این هدفون کم نمیاره من واقعا از خریدم راضیم و به بقیه حتمااااا پیشنهاد میکنم_x000D_
ممنون از دیجی کالا","[""جنس خوب\r"",""كيفت بالا\r"",""شارژ دهي بالا در حالت هدفون\r"",""نرم بودم گوشي ها\r"",""ستاپ شدن با اكولايزر و بيس خوب""]","[""شارژ دهي پايين رو حالت اسپيكر\r"",""نشت كم صدا""]"
472003,گاوصندوق ایران کاوه مدل 100k,TC,6904376,19,8,verified,\N,بسیار خوب,"ضمن سلام تقدیر از دیجی کالای عزیز در شناسایی و نیازسنجی دقیق مشتریان.گاوصندوق فعلی در مقایسه با مدل های مشابه موجود از قیمت و کیفیت بسیار مناسب و ضد حریق بودن برخوردار هستش._x000D_
ممنون دیجی کالا","[""قیمت مناسب\r"",""\r"",""کیفیت خوب""]",
684049,تستر  ادو پرفیوم زنانه شانل مدل Coco Mademoiselle intense حجم 100 میلی لیتر,PC,4125456,1,0,verified,\N,عطری خاص و فوق العاده,این یکی از بهترین عطرهاست که دیدم و این مدلش به دلیل غلظت بالاتر نسبت به مدل معمولی ماندگاری بیشتری و عطر بهتری داره,"[""رایحه دلپذیر\r"",""ماندگاری مناسب\r"",""پخش بوی خوب""]","[""ندارد""]"
353273,هدفون  آکی مدل EP-B25,AC,704911,1,0,verified,not_recommended,اصلاحیه نظر قبلی,بعداز چندبار استفاده باید نظرقبلیمو اصلاح کنم. تفکیک صدا خیلی خوبه باس و صداهای بم هم منطقیه و خیلی زیاد واغراق آمیز نیستند,,
394835,لیوان لوییجی بورمیولی بسته 6 عددی مدل 01,HW,2344516,9,2,verified,recommended,عالیه,بخرید شک نکنید،مخصوصا در شگفت انگیز،من تاحالا چهار دست خرید کردم ،برای اقوام،بسیار خوش دست و شیکه,"[""قیمت\/درشگفت انگیز\r"",""طراحی\r"",""ابعاد کامپکت\r"",""خوش دست\r"",""شیک\r"",""کیفیت ظاهری\r"",""بدون موج و حباب""]","[""یه قدری سنگینه\r"",""دسته داشت بهتر بود""]"
637508,تی شرت آستین کوتاه مردانه تارکان کد 194-2,FA,7600312,1,0,verified,recommended,بسیار عالی,اولین تی شرتی بود که از تارکان گرفتم و خواستم امتحان کنم که اندازه هایی که می فرستن،دقیق هست یا نه که واقعا فوق العاده بود و از همه نظر عالی بود(جنس وطراحی و قیمتش)...و همین باعث شد که یازده تا تی شرت دیگه هم سفارش بدم.باتشکر,"[""خوش فرم\r"",""نرم و لطیف""]",
337981,اسپیکر تسکو مدل TS 2107,IT,5007617,3,4,verified,recommended,در کل عالی و خوبه ازنظر کیفیت و قیمت,حرف نداره . نسبت به قیمتش خوبه,"[""بیس خوب\r"",""صدای با کیفیت متوسط""]",
112825,پرینتر جوهر افشان اپسون مدل L1300,IT,1236607,1,0,verified,\N,فوق العادست,"دوستان این پرینتر برای دفاتر عمرانی و معماری بی نظیر هست._x000D_
از نظر اقتصادی با توجه به داشتن تانک بسیار به صرفه هست._x000D_
برای کسانی که برای چاپ عکس و .. میخوان این مدل مناسب نیست و باید مدل l1800 همین مارک که ۶ رنگ هست رو انتخاب کنند. _x000D_
سرعت چاپ این دستگاه خیلی بالا نیست و قبل از خرید مطابق مشخصات چک کنید که براتون مناسب باشه._x000D_
موفق باشید",,
402991,بیلچه سفری ولف وانگ,TS,2809338,1,4,verified,recommended,حرفه ای,"اول که سفارش دادم بنظرم اومد خیلی گرونه ولی وقتی دستم رسید به انتخابم آفرین گفتم ._x000D_
این بیلچه جزء بیلچه های طرح نظامی البته با کیفیت است البته از برخی بیلچه های نظامی هم ،کاربرد بیشتری داره . و از هر لحاظ توی طبیعت بکاره.","[""آلياژ سبك و قوي \r"",""ابزار كامل بقاء در شرايط سخت\r"",""امكانات بي نظير در نوع خود""]",
601680,جارو برقی  شروین مدل VC3200  جنرال,HA,5195653,2,0,verified,\N,محمد علی,مکش و قدرت خوبی دارد.نسبت به قیمتش مناسب است.,"[""مکش و قدرت خوبی دارد""]","[""سیم جمع کن خودکار ندارد""]"
102996,نرم افزار مایکروسافت ویندوز 10 نسخه پرو,MA,488005,10,3,verified,no_idea,تفاوت با ویندوز غیر اورجینال,من چند ماهی هست که از این ویندوز استفاده میکنم کوچکترین مزیت و برتری از نظر عملکرد نسبت به ویندوز کرک شده نداره . نه از نظر سرعت نه کارآیی,,
633183,کاور سانتا باربارا  مناسب برای گوشی موبایل آیفون 6 / 6S,AC,4878129,0,0,verified,\N,بخرید,"خیلی بهتر از عکسشه_x000D_
فوق العاده _x000D_
 مخصوصا ارم برجستش","[""طراحی\r"",""خاص\r"",""با کلاس\r"",""تو دست عرق نمیکنه""]",
633186,کاور سانتا باربارا مناسب برای گوشی موبایل اپل آیفون 7 / 8,AC,4878129,0,0,verified,\N,با کلاس و با حال,"فوق العاده لاکچری مخصوصا ارم برجستش و خیلی بهتر از عکسش هست_x000D_
حتما داشته باشید_x000D_
خیلی خوب","[""طراحی خوب\r"",""کارایی\r"",""مارک""]",
522666,ماسک جوشکاری اُپترل مدل neoP550,TC,3319792,0,0,verified,\N,تجربه خرید,سلام.من کلکسیونی ابزار میخرم و این رو هم چند ماه پیش خریدم .یعنی تو هر زمینه ای که بخوام چیزی بخرم ، قبلش چندین وقت تحقیق و برسی میکنم که چه مارکی و چه مدلی از همه بهتره و قیمت مناسبی داره.در مورد این ماسک هم حدود یک سال تحقیق کردم و ماسک خوبی پیدا نکردم تا اینکه با neop550آشنا شدم و دوماه تحقیق کردم و بعد خریدم. البته طبیعی هم هست چون 80برابر ماسک های معمولی قیمت داره و بایدم قابلیت و کیفیت و کاراییش به این اختلاف قیمتی بی ارزد.تجربه استفاده ازش هم بگم که تنظیمات فوق العاده زیادی داره که روی هر صورتی میتونه به راحتی بشینه و خیلی راحته و وزن کمی داره حدود 500گرم . کیفیتش واقعا عالیه و میشه باهش به راحتی جوشکار های MMAوMIGوTIG رو انجام داد چون سطح تاریکی 4.9-13داره که خیلی بی نظیره و از همه مهم تر 3هزار ساعت باتریهاش کار میکنن و نیاز به تعویض ندارند .از همه عجیب تر اصلا کلید خاموش و روشن نداره ! این نکته هم دوباره بم که ، جلوی صفحه ماسک به خاطر شکل و فرم زیبایی که داره ، مواد مذاب پاشیده شده از جوشکاری ، امکان داره درون آن بماند و ماسک رو خراب کند ، به همین دلیل اصلا نباید با این ماسک ، سرتون رو بالا بگیرید و جوشکاری های سقف را انجام بدین.امیدوارم این توضیحاتم به درد شما خورده باشد .موفق باشید,"[""کارایی و کیفیت\r"",""ساخت سوئیس\r"",""دو سنسور قدرتمند\r"",""زیبا به نسبت سایر ماسک ها""]","[""نداشتن کلید خاموش و روشن\r"",""به دلیل گود بودن جلوی ماسک ،مواد مذاب پاشیده شده از محل جوشکاری ، درون جلوی صفحه ماسک میماند ""]"
545769,لوستر  آویز  آرتا کد 352/6,TC,5830915,2,0,verified,\N,طراحی زیبا و مدرن,طراحی بسیار زیبا از ساده ترین متریال با قیمت های خیلی عالی. واقعا جای تشکر داره از چنین تولید کنندگانی که این سبک لوسترها را  به بازار  ارائه دادن و هم از دیجی کالا که گردآورنده محصولات متنوع بوده.,"[""کیفیت  کارایی و قیمت مناسب""]","[""صفر""]"
436078,پشتی صندلی و دستگاه کشش کمر اوتک مدل Ortho Disc,HW,4392652,4,0,verified,not_recommended,اصلا راحت نیست,متاسفانه بخاطر عدم انعطاف پذیری باعث کمر درد بیشتر میشه.,,
147551,روغن موتور خودرو بهران مدل Super Pishtaz SAE چهار لیتری 10W-40,TC,3938977,7,1,verified,\N,روغن خوبیه,"برای پراید یورو ۴ محشره نه کم میکنه نه بخار میشه_x000D_
شتاب رو و صدای ماشین کلا عوض میشه","[""عالی از همه نظر""]","[""ندیدم""]"
256461,ساعت هوشمند هوآمی مدل Amazfit Pace,PA,6271152,0,0,verified,\N,حتما پیشنهاد میکنم,این ساعتو الان 4ماهی هست ک خریدم بسیار ساعتی شیک و زیبا با بی نهایت واچ فیس فقط باید دانلود کنید و داخل پوشه واچ فیس بریزین محیط کاربری فوق العاده و خوانا و در کل اگر ورزش کار هستید حتما بهتون پیشنهاد میکنم و در ضمن بند این ساعت 22mm است یعنی تمامی بند های gear s3 بهش میخوره,"[""طول عمر باتری\r"",""امکان نصب برنامه و کنترل موزیک\r"",""واچ فیس های گوناگون\r"",""بند 22mm\r"",""آپدیت های فراوان""]","[""پشتیبانی نکردن از زبان فارسی""]"
360392,کیس کامپیوتر مستر تک مدل ATIS GLASS,IT,4911761,0,2,verified,recommended,فوق العادست,این کیس خیلی زیبا و خوبه  و زیبایی خاصی به سیستمتون میده ولی شکننده بودنش ضعفش است البته نصبت قیمت را هم بسنجین  بنظرم ارزش انتخاب داره,"[""زیبای""]","[""مواد سازنده ضعیف ""]"
637749,ساعت مچی عقربه ای مردانه پرایمر مدل TR-142-BS,FA,7368132,2,0,verified,\N,خوب و مناسب,ساعت شیک و ساده ایه. کیفیت خوبی دارد و ارزش خریدن داره,,
126177,مجموعه کنترل کننده‌ی حرکتی مایکروسافت مدل کینکت Xbox 360,AV,7137031,1,0,verified,\N,کینکت,کینکت خیلی باحاله پیشنهاد میکنم,,
505925,استند گل کیان مدل 361,HW,4740921,4,0,verified,\N,استند گل,کلا هم از نظر جنس و هم از نظر زیبایی و ظرافت ظاهر خیلی نامرغوب بود، اینقدر جنس آن نامرغوب است که احساس می کنم اگر آب به آن برسد از هم می پاشد، یه چیزی شبیه شانه تخم مرغ!,"[""ندارد""]","[""جنس نامرغوب\r"",""استحکام ندارد و لق میزند\r"",""با عکس سایت خیلی متفاوت است\r"",""قیمت خیلی بالا نسبت به جنس""]"
668094,هدفون بلوتوث شور مدل SE215 Wireless,AC,538573,3,0,verified,recommended,shure,"سلام_x000D_
خسته نباشید_x000D_
همکارای عزیز دیجی کالا_x000D_
کارتون حرف نداره_x000D_
عالیه این ایرفون_x000D_
کیفیت بالا_x000D_
از تو گوش عمرا دراد به خودیه خود_x000D_
صدای عالی_x000D_
شارژ عالی_x000D_
کلا عالی_x000D_
ممنونم دیجی کالا_x000D_
محشره",,
587921,عینک شب توئنتی مدل TW.N 2878-TW4,FA,4663594,4,0,verified,recommended,یه تجربه ی خوب,"من چشمام موقع رانندگی توی تاریکی اذیت میشد و حالت سوزش میگرفت_x000D_
ولی بدون اغراق این عینک رو تست کردم خیلی کمکم کرد_x000D_
به درد من که خیلی خورد_x000D_
ممنون",,
390726,ساعت هوشمند وی سریز مدل A1,PA,6388320,0,1,verified,not_recommended,5ماه هس دارمش عالیه,هیچ کدوم از مشکلایی رو که دوستان میگن نداره.من دارمش با سیم کارت همراه اول ، ایرانسل و رایتل امتحانش کردم فقط پیشنهاد میکنم سیم کارت رایتل روش نندازین چون به مشکل میخوره ولی با ایرانسل و همراه اول عایه.آنتن دهیش هم خیلی خوبه پ همچنین کیفیت صدای خوبی داره هم واسه آهنگ و هم واسه تماس.دوربینش هم خوبه.همه ی قابلیت هایی که داخل مشخصاتش نوشته رو داره به غیر از واتساپ.توییتر و.... چون کار نمیکنه حتی وقتی به گوشی وصلش میکنی.کلا ساعت پر کاربردی هس.از وقتی که خریدمش تا حالا یه بارم با گوشی زنگ نزدم. آدم رو از گوشی بی نیاز میکنه تا حدودی.مرسی از دیجی کالا،عااااالی بود.حرف نداره این ساعته,,
468932,پخش کننده خودرو دابسر مدل DB-ACN7052,AV,4356635,0,0,verified,not_recommended,خدمات پس از فروش بسیار ضعیف است.,نسبت به هزینه ای که پرداخت می کنید ، نمی ارزد ، چون خدمات ضعیف است و در صورت وجود مشکل ، امکان رفع آن از سوی نمایندگی چنانچه ممکن باشد  زمان بر است.,,
158516,ماوس تسکو مدل TM2018N,IT,4530880,0,0,verified,recommended,نسبت به قیمتش میارزه,"قبل از خرید اکثریت کامنت هارو خوندم ، اکثرا میگفتن که کلیک چپش زود خراب میشه_x000D_
اما ظاهرا برای من دکمه بقلش خراب شده ، یکم باید فشار داد تا کار کنه همون هفته اولم خراب شد_x000D_
ولی در کل نسبت به قیمتش ماوس خوبیه","[""خوش دست\r"",""طراحی شیک\r"",""دقت بالا""]","[""ضعیف بودن دکمه ها""]"
357109,گوشی موبایل هوآوی مدل Mate 10 ALP-L29 دو سیم‌ کارت,MO,3481433,6,0,verified,recommended,mate10,در یک کلام کامل است,,
94937,ریموت کنترل پایونیر مدل CD-R320,AV,3660730,2,6,verified,recommended,تجربه دوباره,"سلام دفعه اول که خریدم کنترل اصلی برام فرستادن البته قیمتش از الان بیشتر بود ولی اصلی بود_x000D_
اما دوباره که سفارش دادم کنترل اصلی نبود اما از اون درجه سه ها هم نیست کیفتش بد نیست قدرتش خوبه با این قیمت پیشنهاد میکنم فقط خواستم نظر قبلیم اصلاح کنم",,
435013,کرم ضد لک و روشن کننده ژاک آندرل پاریس مدل WHITE ACTIVE حجم 30 میلی لیتر,PC,798122,3,0,verified,recommended,کرم ضد لک ژاک اندرل,من دو ماه از این کرم استفاده کردم لک های پوستی کمرنگ تر میکنه و در کل پوست صورت یک درجه روشن تر میکنه.برای من حساسیت ایجاد نکرده اما نکته که هست اگر برای مدتی استفاده قطع بشه و در معرض افتاب قرار بگیرید دوباره لک ها تیر میشن استفاده مداوم خیلی تاثیر داره.,"[""تاثیر گذاری بالا و عدم ایجاد حساسیت""]",
442248,کرم آبرسان و مغذی شب ژاک آندرل پاریس مدل NIGHT CREAM حجم 60 میلی لیتر,PC,798122,2,0,verified,recommended,کرم شب ژاک آندرل,من تعدادی از محصولات این برند از دیجی کالا تهیه کردم بهترین کرم شب هست در ابتدا مصرف کمی روی پوستم سنگینی احساس می کردم و صبح ها  منافذ پوستم باز بود اما بعد از مدت کوتاهی این مشکل حل شده و جذب پوستم میشه کاملا بهترین نتیجه که گرفتم از این کرم اینه که صورتم اصلا جوش نمیزنه در مدتی که این محصول استفاده میکنم.,"[""ابرسانی ضد جوش""]",
442022,کرم دور چشم گیاهی  ژاک آندرل پاریس مدل LOOK ACTIVE حجم 15 میلی لیتر,PC,798122,1,2,verified,\N,کرم دو چشم ژاک اندرل,من دورچشمم چروک نداره و سیاهی دور چشمم خیلی زیاد نیست قصدم از استفاه این محصول از بین بردن همین مقدار کم تیرهگی زیر  چشمم بود امابعد دو ماه استفاه نتیجه انقدر مطلوب نبود کمی تیرگی از بین میبره ولی نه کاملا,"[""ابرسانی مناسب""]",
636197,فیلتر  تصفیه آب اس اس وی مدل Plus بسته 4 عددی,HA,6435917,3,3,verified,recommended,عالیه,"سلام _x000D_
با در نظر داشتن اینکه یک کیلو زغال کبابی ... قیمت دارد خودتان حدس بزنید داخل فیلترهای ارزان چه زغال اکتیوی و کربن بلاکی است . لطفا گول مارک خارجی نخورید بهترین متریال فود گرید این فیلترها داخل ایران است . من یکی از این فیلترها را شکافتم . بهترین مواد ممکنه داخل پر شده بود .کارخانه تولید کننده صرفا برای دستگاههای اس اس وی تولید میکند و از بهترین مواد است . خیلی راضیم و از دیجی کالا بخاطر اجازه انتخاب بهترین ممنونم","[""فود گريد\r"",""\r"",""بهترين پ پ\r"",""\r"",""بهترين كربن اكتيو ""]",
101084,مینی واش فریدولین مدل SWT20,HA,549996,1,1,verified,recommended,مینی واش فریدولین,"دستگاه خیلی خوب و کار راه اندازیه ما خیلی ازش استفاده میکنیم مخصوصا برای لباس بچه_x000D_
البته لباسهای خودمون هم راحت میشوره_x000D_
خشک کن هم اگر یه مقدار دقت در چیدن لباسها کنید و نسبتا بالانس بچینید خیلی خوب و بی صدا کار میکنه ولی اگر دقت نشه لرزش داره البته اگر جاش محکم و مهار باشه زیادم مهم نیست_x000D_
در کل خیلی راضیم ازش",,
423206,لوستر چشمه نور 5 شعله کد 888/5WT,TC,2839993,16,11,verified,recommended,حتما پیشنهاد میکنم,"من این لوستر رو در شگفت انگیر خرید کردم و از قیمت و کیفیت بالای آن رضایت کامل دارم و نسبت به پولی که پرداخت کردم خیلی عالی بود و به خاطر کیفیت خوب حباب هایش پخش نور مناسبی داره و قطعات چوبی که در محصول به کار برده شده خیلی خوب رنگ شده بود که جلوی خوبی به لوستر داده بود و چون لوستر به صورت دمونتاژ ارسال میشه با خدمات پس از فروش چشمه نور تماس گرفتم و بسیار خوب منو راهنمایی کردند.امیدوارم توضیحات برای اون دسته از کسانیکه قصد خرید این محصول را دارند مفید بوده باشد_x000D_
 در آخر خرید این محصول رور به همه مشکل پسندا پیشنهاد می کنم ور دیجی کالا بابت قرار دادن این محصول در سایت تشکر ویژه می کنم","[""طراحی زیبا و شکیل\r"",""کیفیت بالای قطعات\r"",""قیمت ارزان محصول نسبت به فروشگاه""]","[""ندیدم""]"
81987,کرم ضد آفتاب آنتی آکنه سان سیف فاقد چربی +SPF50,PC,3701363,0,0,verified,\N,به پوست من که نساخت,پوست من حساس هستش، ۲ ماه از این ضد آفتاب استفاده کردم و هر بار در معرض نور مستقیم خورشید قرار گرفتم صورتم شروع به سوزن سوزن شدن و بی حس شدن کرد، اولش فکر میکردم این طبیعیه اما بعد که ضد آفتاب دیگه ای استفاده کردم دیدم که اینجور نشد,"[""راحت پخش شدن روی پوست به دلیل لیکوئید بودن\r"",""مقاومت در برابر تعریق""]","[""عدم محافظت کافی از پوست در برابر نور خورشید\r"",""ایجاد حالت چسبندگی روی پوست\r"",""جذب ناکافی\r"",""سفید کردن پوست""]"
80058,چادر کودک مدل Disney,TS,3402478,1,0,verified,not_recommended,من خریدم  اصلا راضی نبودم پر از سوراخهای ریز بود,"بسته بندی آسیب دیده وباز شده بود و با چسب پهن با بد سلیقگی تمام بسته شده بود _x000D_
چادر هم پر بود از سوراخهای ریز",,
621290,مینی ویدیو پروژکتور نیزا مدل T2 دارای وای فای,AV,7704219,9,0,verified,\N,پروژکتور مدل  T2,سلام از نظر من پروژکتور T2 نسبت به قیمت ارائه شده کارایی و کیفیت خوبی داره که شامل: وای فای و اتصال بی سیم به تمامی گوشیهای موبایل وداشتن تمامی پورتها وزن پایین و قابل حمل بودنش است.و کاملا راضی بودم,"[""کیفیت خوب\r"",""داشتن وای فای اتصال بی سیم به موبایل""]","[""ندارد""]"
678132,آینه چوبی کندو مدل گاندی,HW,7647537,1,0,verified,\N,زیباو خاص,خیلی آینه قشنگیه من به یکی از دوستام هدیه دادم و اصلا اتاقش ازین رو به اون رو شد,"[""زیبا""]",
328608,هدفون نیا مدل XP-1,AC,7051525,2,0,verified,\N,هدفون نیا مدل xp_1,"من قبلا نظر دادم اما یک چیزی جا انداختم. این هدفون از همه نظر بینظیره._x000D_
_x000D_
و گوشی هاش که عالین ، بسیار نرم و با کیفیت هستن و در استفاده های طولانی گوش درد نمیگیره ._x000D_
_x000D_
باطری عالیه و بسیار هدفون شیک ، جمع و جور و دوست داشتنی است._x000D_
_x000D_
امیدوارم در خرید این هدفون کمکی بهتون کرده باشم.","[""همه چی""]","[""هیچی""]"
517207,خودرو سایپا پراید 131 دنده ای سال 1397,TC,7705146,16,156,verified,\N,ایرانی بخواهیم...,"خدارو شکر که حداقل ماشینی برای حمل و نقل با قیمت پایین پیدا می شه._x000D_
_x000D_
فقط فقط اگه می شد جنس بدنه ازفلزی باشه که  کمی از قبلیش محکم تر باشه.","[""مصرف پایین سوخت\r"",""حداقل امکانات\r"",""قیمت خوب""]","[""خراب شدن خیلی زود قطعات\r"",""کم امکانات\r"",""ایمنی :متوسط""]"
147403,روغن موتور خودرو الف مدل Evolution 700 ST حجم 4 لیتر,TC,7035466,12,10,verified,recommended,روغنش عالیه,برای ساندرو گرفتم کیفیت عالی,,
522122,روغن موتور خودرو توتال مدل Quartz 7000 حجم 5 لیتر,TC,7628270,2,1,verified,\N,توتال بطری پلاستیکی ۱۰w۴۰ SL ایرانی...,مصرف بنزین کم مصرف تر شد ...این نظر من بود .اگه کسی نظری داره که استفاده کنیم...,"[""شتاب بهتر شد""]","[""دور بالا صدای موتور بیشتر شد...""]"
162422,شماره تلفن مخصوص پارک خودرو,TC,6234451,3,1,verified,not_recommended,خیلی بی خود,اصلا یه بازوی مناسب برای چرخش به اطراف نداره. چون اینجوریه بعدشم کیفیت بد پلاستیک ولی اگه یه بازوی مناسب داشت خوب بود,"[""هیچ""]","[""طراحی بد""]"
391492,کیسه جاروبرقی  مدل پاسا و دیاموند بسته 5 عددی,HA,7706364,0,0,verified,\N,باکیفیت و خوب,در مقایسه با پاکت های چینی خوبه بسته بندی خوشگل و باکیفیت داره خاک بیرون نداد و جالبه فیلتر هم داخل بسته گذاشتن در کل راضی بودم. من هم از کالای ایرانی البته با کیفیت حمایت میکنم,"[""خاک بیرون نمیده ومقاوم هستش""]","[""نمیدونم""]"
276483,آغوشی کلیپاسیف مدل CL600,TS,1404121,0,1,verified,not_recommended,بدترین خریدی که تا بحال داشتم,کلا محصول خوبی نیست,"[""ندارد""]","[""بندهای کوتاه طراحی ضعیف قیمت بالا امنیت پایین""]"
215358,گوشی موبایل ال جی مدل X Power2 دو سیم کارت,MO,6761073,0,1,verified,\N,گوشی عالیه واقعا اگه دو دل هستین خیلی خوبه ولی حافظش نوشته 16 گیگه ولی نزدیک 5 گیگش خود اندرویده,خیلی گوشیه خوبیه اگر برای خریدش شک دارین نگران نباشین عالیه بیشتر گوشی های الجی یه قابلیت دارن توی قسمت تنظیمات قفل به نام smart lock که توی این گوشی می تونین توسط تصویر چهره و تشخیص صدا و.... گوشیتونو باز کنید.,"[""باتری بسیار قوی\r"","" زیبایی\r"",""نسبت به قیمت عالیه\r"",""اندروید 7 نوقا\r"",""وخیلی چیزای دیگه ""]","[""حافظش کمه.""]"
623006,عینک مجیک ویژن کد 186 به همراه 2 فریم اضافی,FA,2792076,3,0,verified,not_recommended,دید راننده رو کم میکنه,بیس نداره وافتاب از بغل وارد چشم میشه. طلق ها مرتی میاتن,"[""راحتی استفاده ""]","[""جنس بد\r"",""عدسیها طلقین ومدام در میان\r"",""دید راننده رو از اطراف کور میکنه""]"
568407,محافظ صفحه نمایش دور چسب شیشه ای توتم مدل Short 3D مناسب برای گوشی سامسونگ Note 8,AC,509947,1,1,verified,not_recommended,افتضاح,به درد نخور به معنای واقعی,,
399053,ماشین لباسشویی ال جی مدل WM-946S ظرفیت 9 کیلوگرم,HA,4073045,5,0,verified,recommended,حتما توصیه میکنم,بسیار کم صدا و فوق‌العاده است,,
651995,دستکش یکبار مصرف ضد حساسیت مکستر بدون پودر سایز کوچک بسته 100 عددی با قابلیت کشش و جذب ,HW,2929770,2,0,verified,\N,خیلی عالی هستش,"تو مشخصات نوشته سایز کوچک یا همون اسمال (s)_x000D_
من دست کش های زیادی استفاده کردم اما این اصلا حساسیت نمیکنه صبح تا شب_x000D_
با نظر دوستمون موافقم سایز های دیگه رو هم موجود کنید _x000D_
گرچه من تو دسته دستکش نظافت سایز مدیوم و لارجش رو موجود دیدم_x000D_
با تشکر از دیجی کالا بابت پیشنهاد های عالیش","[""ضد حساسیت\r"",""\r"",""رنگ های دوست داشتنی\r"",""\r"",""قیمت نسبتا عالی نسبت به دستکش های خارجی دیگه""]",
485634,صندلی راحتی مدرن مدل K1,HW,1337232,0,0,verified,\N,صندلی بی کیفیت,فوق العاده بی کیفیته لبه های پایه قندلیب قدری تیزه که چندین بار پام گرفته بهش و خراش داده بعد از دو روز استفاده صدا میده و رنگشم فوق العاده بد و بی کیفیته..,"[""هیچی""]","[""همه چی""]"
